iteration    condNo_k2
5163.85   1.06595068
5164.85   1.06595068
5165.85   1.06595068
5166.85   1.06595068
5167.85   1.06595068
5168.85   1.06595068
5169.85   1.06595068
5170.85   1.06595068
5171.85   1.06595068
5172.85   1.06595068
5173.85   1.06595068
5174.85   1.06595068
5175.85   1.06595068
5176.85   1.06595068
5177.85   1.06595068
5178.85   1.06595068
5179.86   1.06595068
5180.86   1.06595068
5181.86   1.06595068
5182.86   1.06595068
5183.86   1.06595068
5184.86   1.06595068
5185.86   1.06595068
5186.86   1.06595068
5187.86   1.06595068
5188.86   1.06595068
5189.86   1.06595068
5190.86   1.06595068
5191.86   1.06595068
5192.86   1.06595068
5193.86   1.06595068
5194.86   1.06595068
5195.86   1.06595068
5196.86   1.06595068
5197.86   1.06595068
5198.86   1.06595068
5199.86   1.06595068
5200.86   1.06595068
5201.86   1.06595068
5202.86   1.06595068
5203.86   1.06595068
5204.86   1.06595068
5205.86   1.06595068
5206.86   1.06595068
5207.86   1.06595068
5208.86   1.06595068
5209.86   1.06595068
5210.86   1.06595068
5211.86   1.06595068
5212.86   1.06595068
5213.86   1.06595068
5214.86   1.06595068
5215.86   1.06595068
5216.86   1.06595068
5217.86   1.06595068
5218.86   1.06595068
5219.86   1.06595068
5220.86   1.06595068
5221.86   1.06595068
5222.86   1.06595068
5223.86   1.06595068
5224.86   1.06595068
5225.86   1.06595068
5226.86   1.06595068
5227.86   1.06595068
5228.86   1.06595068
5229.86   1.06595068
5230.86   1.06595068
5231.86   1.06595068
5232.86   1.06595068
5233.86   1.06595068
5234.86   1.06595068
5235.86   1.06595068
5236.86   1.06595068
5237.86   1.06595068
5238.86   1.06595068
5239.86   1.06595068
5240.87   1.06595068
5241.87   1.06595068
5242.87   1.06595068
5243.87   1.06595068
5244.87   1.06595068
5245.87   1.06595068
5246.87   1.06595068
5247.87   1.06595068
5248.87   1.06595068
5249.87   1.06595068
5250.87   1.06595068
5251.87   1.06595068
5252.87   1.06595068
5253.87   1.06595068
5254.87   1.06595068
5255.87   1.06595068
5256.87   1.06595068
5257.87   1.06595068
5258.87   1.06595068
5259.87   1.06595068
5260.87   1.06595068
5261.87   1.06595068
5262.87   1.06595068
5263.87   1.06595068
5264.87   1.06595068
5265.87   1.06595068
5266.87   1.06595068
5267.87   1.06595068
5268.87   1.06595068
5269.87   1.06595068
5270.87   1.06595068
5271.87   1.06595068
5272.87   1.06595068
5273.87   1.06595068
5274.87   1.06595068
5275.87   1.13607468
5276.87   1.13607468
5277.87   1.13607468
5278.87   1.13607468
5279.87   1.13607468
5280.87   1.13607468
5281.87   1.13607468
5282.87   1.13607468
5283.87   1.13607468
5284.87   1.13607468
5285.87   1.13607468
5286.87   1.13607468
5287.87   1.13607468
5288.87   1.13607468
5289.87   1.13607468
5290.87   1.13607468
5291.87   1.13607468
5292.87   1.13607468
5293.87   1.13607468
5294.87   1.13607468
5295.87   1.13607468
5296.87   1.13607468
5297.87   1.13607468
5298.87   1.13607468
5299.87   1.13607468
5300.88   1.13607468
5301.88   1.13607468
5302.88   1.13607468
5303.88   1.13607468
5304.88   1.13607468
5305.88   1.13607468
5306.88   1.13607468
5307.88   1.13607468
5308.88   1.13607468
5309.88   1.13607468
5310.88   1.13607468
5311.88   1.13607468
5312.88   1.13607468
5313.88   1.13607468
5314.88   1.13607468
5315.88   1.13607468
5316.88   1.13607468
5317.88   1.13607468
5318.88   1.13607468
5319.88   1.13607468
5320.88   1.13607468
5321.88   1.13607468
5322.88   1.13607468
5323.88   1.13607468
5324.88   1.13607468
5325.88   1.13607468
5326.88   1.13607468
5327.88   1.13607468
5328.88   1.13607468
5329.88   1.13607468
5330.88   1.13607468
5331.88   1.13607468
5332.88   1.13607468
5333.88   1.13607468
5334.88   1.13607468
5335.88   1.13607468
5336.88   1.13607468
5337.88   1.13607468
5338.88   1.13607468
5339.88   1.13607468
5340.88   1.13607468
5341.88   1.13607468
5342.88   1.13607468
5343.88   1.13607468
5344.88   1.13607468
5345.88   1.13607468
5346.88   1.13607468
5347.88   1.13607468
5348.88   1.13607468
5349.88   1.13607468
5350.88   1.13607468
5351.88   1.13607468
5352.88   1.13607468
5353.88   1.13607468
5354.88   1.13607468
5355.88   1.13607468
5356.88   1.13607468
5357.88   1.13607468
5358.88   1.13607468
5359.88   1.13607468
5360.88   1.13607468
5361.89   1.13607468
5362.89   1.13607468
5363.89   1.13607468
5364.89   1.13607468
5365.89   1.13607468
5366.89   1.13607468
5367.89   1.13607468
5368.89   1.13607468
5369.89   1.13607468
5370.89   1.13607468
5371.89   1.13607468
5372.89   1.13607468
5373.89   1.13607468
5374.89   1.13607468
5375.89   1.13607468
5376.89   1.13607468
5377.89   1.13607468
5378.89   1.13607468
5379.89   1.13607468
5380.89   1.13607468
5381.89   1.13607468
5382.89   1.13607468
5383.89   1.13607468
5384.89   1.13607468
5385.89   1.13607468
5386.89   1.13607468
5387.89   1.13607468
5388.89   1.13607468
5389.89   1.13607468
5390.89   1.13607468
5391.89   1.13607468
5392.89   1.13607468
5393.89   1.13607468
5394.89   1.13607468
5395.89   1.13607468
5396.89   1.13607468
5397.89   1.13607468
5398.89   1.13607468
5399.89   1.13607468
5400.89   1.13607468
5401.89   1.13607468
5402.89   1.13607468
5403.89   1.13607468
5404.89   1.13607468
5405.89   1.13607468
5406.89   1.13607468
5407.89   1.13607468
5408.89   1.13607468
5409.89   1.13607468
5410.89   1.13607468
5411.89   1.13607468
5412.89   1.13607468
5413.89   1.13607468
5414.89   1.13607468
5415.89   1.13607468
5416.89   1.13607468
5417.89   1.13607468
5418.89   1.13607468
5419.89   1.13607468
5420.89   1.13607468
5421.89   1.13607468
5422.90   1.13607468
5423.90   1.13607468
5424.90   1.13607468
5425.90   1.13607468
5426.90   1.13607468
5427.90   1.13607468
5428.90   1.13607468
5429.90   1.13607468
5430.90   1.13607468
5431.90   1.13607468
5432.90   1.13607468
5433.90   1.13607468
5434.90   1.13607468
5435.90   1.13607468
5436.90   1.13607468
5437.90   1.13607468
5438.90   1.13607468
5439.90   1.13607468
5440.90   1.13607468
5441.90   1.13607468
5442.90   1.13607468
5443.90   1.13607468
5444.90   1.13607468
5445.90   1.13607468
5446.90   1.13607468
5447.90   1.13607468
5448.90   1.13607468
5449.90   1.13607468
5450.90   1.13607468
5451.90   1.13607468
5452.90   1.13607468
5453.90   1.13607468
5454.90   1.13607468
5455.90   1.13607468
5456.90   1.13607468
5457.90   1.13607468
5458.90   1.13607468
5459.90   1.13607468
5460.90   1.13607468
5461.90   1.13607468
5462.90   1.13607468
5463.90   1.13607468
5464.90   1.13607468
5465.90   1.13607468
5466.90   1.13607468
5467.90   1.13607468
5468.90   1.13607468
5469.90   1.13607468
5470.90   1.13607468
5471.90   1.13607468
5472.90   1.13607468
5473.90   1.13607468
5474.90   1.13607468
5475.90   1.13607468
5476.90   1.13607468
5477.90   1.13607468
5478.90   1.13607468
5479.90   1.13607468
5480.90   1.13607468
5481.90   1.13607468
5482.91   1.13607468
5483.91   1.13607468
5484.91   1.13607468
5485.91   1.13607468
5486.91   1.13607468
5487.91   1.13607468
5488.91   1.13607468
5489.91   1.13607468
5490.91   1.13607468
5491.91   1.13607468
5492.91   1.13607468
5493.91   1.13607468
5494.91   1.13607468
5495.91   1.13607468
5496.91   1.13607468
5497.91   1.13607468
5498.91   1.13607468
5499.91   1.13607468
5500.91   1.13607468
5501.91   1.13607468
5502.91   1.13607468
5503.91   1.13607468
5504.91   1.13607468
5505.91   1.13607468
5506.91   1.13607468
5507.91   1.13607468
5508.91   1.13607468
5509.91   1.13607468
5510.91   1.13607468
5511.91   1.13607468
5512.91   1.13607468
5513.91   1.13607468
5514.91   1.13607468
5515.91   1.13607468
5516.91   1.13607468
5517.91   1.13607468
5518.91   1.13607468
5519.91   1.13607468
5520.91   1.13607468
5521.91   1.13607468
5522.91   1.13607468
5523.91   1.13607468
5524.91   1.13607468
5525.91   1.13607468
5526.91   1.13607468
5527.91   1.13607468
5528.91   1.13607468
5529.91   1.13607468
5530.91   1.13607468
5531.91   1.13607468
5532.91   1.13607468
5533.91   1.13607468
5534.91   1.13607468
5535.91   1.13607468
5536.91   1.13607468
5537.91   1.13607468
5538.91   1.13607468
5539.91   1.13607468
5540.91   1.13607468
5541.91   1.13607468
5542.91   1.13607468
5543.92   1.13607468
5544.92   1.13607468
5545.92   1.13607468
5546.92   1.13607468
5547.92   1.13607468
5548.92   1.13607468
5549.92   1.13607468
5550.92   1.13607468
5551.92   1.13607468
5552.92   1.13607468
5553.92   1.13607468
5554.92   1.13607468
5555.92   1.13607468
5556.92   1.13607468
5557.92   1.13607468
5558.92   1.13607468
5559.92   1.13607468
5560.92   1.13607468
5561.92   1.13607468
5562.92   1.13607468
5563.92   1.13607468
5564.92   1.13607468
5565.92   1.13607468
5566.92   1.13607468
5567.92   1.13607468
5568.92   1.13607468
5569.92   1.13607468
5570.92   1.13607468
5571.92   1.13607468
5572.92   1.13607468
5573.92   1.13607468
5574.92   1.13607468
5575.92   1.13607468
5576.92   1.13607468
5577.92   1.13607468
5578.92   1.13607468
5579.92   1.13607468
5580.92   1.13607468
5581.92   1.13607468
5582.92   1.13607468
5583.92   1.13607468
5584.92   1.13607468
5585.92   1.13607468
5586.92   1.13607468
5587.92   1.13607468
5588.92   1.13607468
5589.92   1.13607468
5590.92   1.13607468
5591.92   1.13607468
5592.92   1.13607468
5593.92   1.13607468
5594.92   1.13607468
5595.92   1.13607468
5596.92   1.13607468
5597.92   1.13607468
5598.92   1.13607468
5599.92   1.13607468
5600.92   1.13607468
5601.92   1.13607468
5602.92   1.13607468
5603.93   1.13607468
5604.93   1.13607468
5605.93   1.13607468
5606.93   1.13607468
5607.93   1.13607468
5608.93   1.13607468
5609.93   1.13607468
5610.93   1.13607468
5611.93   1.13607468
5612.93   1.13607468
5613.93   1.13607468
5614.93   1.13607468
5615.93   1.13607468
5616.93   1.13607468
5617.93   1.13607468
5618.93   1.13607468
5619.93   1.13607468
5620.93   1.13607468
5621.93   1.13607468
5622.93   1.13607468
5623.93   1.13607468
5624.93   1.13607468
5625.93   1.13607468
5626.93   1.13607468
5627.93   1.13607468
5628.93   1.13607468
5629.93   1.13607468
5630.93   1.13607468
5631.93   1.13607468
5632.93   1.13607468
5633.93   1.13607468
5634.93   1.13607468
5635.93   1.13607468
5636.93   1.13607468
5637.93   1.13607468
5638.93   1.13607468
5639.93   1.13607468
5640.93   1.13607468
5641.93   1.13607468
5642.93   1.13607468
5643.93   1.13607468
5644.93   1.13607468
5645.93   1.13607468
5646.93   1.13607468
5647.93   1.13607468
5648.93   1.13607468
5649.93   1.13607468
5650.93   1.13607468
5651.93   1.13607468
5652.93   1.13607468
5653.93   1.13607468
5654.93   1.13607468
5655.93   1.13607468
5656.93   1.13607468
5657.93   1.13607468
5658.93   1.13607468
5659.93   1.13607468
5660.93   1.13607468
5661.93   1.13607468
5662.93   1.13607468
5663.93   1.13607468
5664.94   1.13607468
5665.94   1.13607468
5666.94   1.13607468
5667.94   1.13607468
5668.94   1.13607468
5669.94   1.13607468
5670.94   1.13607468
5671.94   1.13607468
5672.94   1.13607468
5673.94   1.13607468
5674.94   1.13607468
5675.94   1.13607468
5676.94   1.13607468
5677.94   1.13607468
5678.94   1.13607468
5679.94   1.13607468
5680.94   1.13607468
5681.94   1.13607468
5682.94   1.13607468
5683.94   1.13607468
5684.94   1.13607468
5685.94   1.13607468
5686.94   1.13607468
5687.94   1.13607468
5688.94   1.13607468
5689.94   1.13607468
5690.94   1.13607468
5691.94   1.13607468
5692.94   1.13607468
5693.94   1.13607468
5694.94   1.13607468
5695.94   1.13607468
5696.94   1.13607468
5697.94   1.13607468
5698.94   1.13607468
5699.94   1.13607468
5700.94   1.13607468
5701.94   1.13607468
5702.94   1.13607468
5703.94   1.13607468
5704.94   1.13607468
5705.94   1.13607468
5706.94   1.13607468
5707.94   1.13607468
5708.94   1.13607468
5709.94   1.13607468
5710.94   1.13607468
5711.94   1.13607468
5712.94   1.13607468
5713.94   1.13607468
5714.94   1.13607468
5715.94   1.13607468
5716.94   1.13607468
5717.94   1.13607468
5718.94   1.13607468
5719.94   1.13607468
5720.94   1.13607468
5721.94   1.13607468
5722.94   1.13607468
5723.94   1.13607468
5724.95   1.13607468
5725.95   1.13607468
5726.95   1.13607468
5727.95   1.13607468
5728.95   1.13607468
5729.95   1.13607468
5730.95   1.13607468
5731.95   1.13607468
5732.95   1.13607468
5733.95   1.13607468
5734.95   1.13607468
5735.95   1.13607468
5736.95   1.13607468
5737.95   1.13607468
5738.95   1.13607468
5739.95   1.13607468
5740.95   1.13607468
5741.95   1.13607468
5742.95   1.13607468
5743.95   1.13607468
5744.95   1.13607468
5745.95   1.13607468
5746.95   1.13607468
5747.95   1.13607468
5748.95   1.13607468
5749.95   1.13607468
5750.95   1.13607468
5751.95   1.13607468
5752.95   1.13607468
5753.95   1.13607468
5754.95   1.13607468
5755.95   1.13607468
5756.95   1.13607468
5757.95   1.13607468
5758.95   1.13607468
5759.95   1.13607468
5760.95   1.13607468
5761.95   1.13607468
5762.95   1.13607468
5763.95   1.13607468
5764.95   1.13607468
5765.95   1.13607468
5766.95   1.13607468
5767.95   1.13607468
5768.95   1.13607468
5769.95   1.13607468
5770.95   1.13607468
5771.95   1.13607468
5772.95   1.13607468
5773.95   1.13607468
5774.95   1.13607468
5775.95   1.13607468
5776.95   1.13607468
5777.95   1.13607468
5778.95   1.13607468
5779.95   1.13607468
5780.95   1.13607468
5781.95   1.13607468
5782.95   1.13607468
5783.95   1.13607468
5784.95   1.13607468
5785.96   1.13607468
5786.96   1.13607468
5787.96   1.13607468
5788.96   1.13607468
5789.96   1.13607468
5790.96   1.13607468
5791.96   1.13607468
5792.96   1.13607468
5793.96   1.13607468
5794.96   1.13607468
5795.96   1.13607468
5796.96   1.13607468
5797.96   1.13607468
5798.96   1.13607468
5799.96   1.13607468
5800.96   1.13607468
5801.96   1.13607468
5802.96   1.13607468
5803.96   1.13607468
5804.96   1.13607468
5805.96   1.13607468
5806.96   1.13607468
5807.96   1.13607468
5808.96   1.13607468
5809.96   1.13607468
5810.96   1.13607468
5811.96   1.13607468
5812.96   1.13607468
5813.96   1.13607468
5814.96   1.13607468
5815.96   1.13607468
5816.96   1.13607468
5817.96   1.13607468
5818.96   1.13607468
5819.96   1.13607468
5820.96   1.13607468
5821.96   1.13607468
5822.96   1.13607468
5823.96   1.13607468
5824.96   1.13607468
5825.96   1.13607468
5826.96   1.13607468
5827.96   1.13607468
5828.96   1.13607468
5829.96   1.13607468
5830.96   1.13607468
5831.96   1.13607468
5832.96   1.13607468
5833.96   1.13607468
5834.96   1.13607468
5835.96   1.13607468
5836.96   1.13607468
5837.96   1.13607468
5838.96   1.13607468
5839.96   1.13607468
5840.96   1.13607468
5841.96   1.13607468
5842.96   1.13607468
5843.96   1.13607468
5844.96   1.13607468
5845.96   1.13607468
5846.97   1.13607468
5847.97   1.13607468
5848.97   1.13607468
5849.97   1.13607468
5850.97   1.13607468
5851.97   1.13607468
5852.97   1.13607468
5853.97   1.13607468
5854.97   1.13607468
5855.97   1.13607468
5856.97   1.13607468
5857.97   1.13607468
5858.97   1.13607468
5859.97   1.13607468
5860.97   1.13607468
5861.97   1.13607468
5862.97   1.13607468
5863.97   1.13607468
5864.97   1.13607468
5865.97   1.13607468
5866.97   1.13607468
5867.97   1.13607468
5868.97   1.13607468
5869.97   1.13607468
5870.97   1.13607468
5871.97   1.13607468
5872.97   1.13607468
5873.97   1.13607468
5874.97   1.13607468
5875.97   1.13607468
5876.97   1.13607468
5877.97   1.13607468
5878.97   1.13607468
5879.97   1.13607468
5880.97   1.13607468
5881.97   1.13607468
5882.97   1.13607468
5883.97   1.13607468
5884.97   1.13607468
5885.97   1.13607468
5886.97   1.13607468
5887.97   1.13607468
5888.97   1.13607468
5889.97   1.13607468
5890.97   1.13607468
5891.97   1.13607468
5892.97   1.13607468
5893.97   1.13607468
5894.97   1.13607468
5895.97   1.13607468
5896.97   1.13607468
5897.97   1.13607468
5898.97   1.13607468
5899.97   1.13607468
5900.97   1.13607468
5901.97   1.13607468
5902.97   1.13607468
5903.97   1.13607468
5904.97   1.13607468
5905.97   1.13607468
5906.98   1.13607468
5907.98   1.13607468
5908.98   1.13607468
5909.98   1.13607468
5910.98   1.13607468
5911.98   1.13607468
5912.98   1.13607468
5913.98   1.13607468
5914.98   1.13607468
5915.98   1.13607468
5916.98   1.13607468
5917.98   1.13607468
5918.98   1.13607468
5919.98   1.13607468
5920.98   1.13607468
5921.98   1.13607468
5922.98   1.13607468
5923.98   1.13607468
5924.98   1.13607468
5925.98   1.13607468
5926.98   1.13607468
5927.98   1.13607468
5928.98   1.13607468
5929.98   1.13607468
5930.98   1.13607468
5931.98   1.13607468
5932.98   1.13607468
5933.98   1.13607468
5934.98   1.13607468
5935.98   1.13607468
5936.98   1.13607468
5937.98   1.13607468
5938.98   1.13607468
5939.98   1.13607468
5940.98   1.13607468
5941.98   1.13607468
5942.98   1.13607468
5943.98   1.13607468
5944.98   1.13607468
5945.98   1.13607468
5946.98   1.13607468
5947.98   1.13607468
5948.98   1.13607468
5949.98   1.13607468
5950.98   1.13607468
5951.98   1.13607468
5952.98   1.13607468
5953.98   1.13607468
5954.98   1.13607468
5955.98   1.13607468
5956.98   1.13607468
5957.98   1.13607468
5958.98   1.13607468
5959.98   1.13607468
5960.98   1.13607468
5961.98   1.13607468
5962.98   1.13607468
5963.98   1.13607468
5964.98   1.13607468
5965.98   1.13607468
5966.98   1.13607468
5967.99   1.13607468
5968.99   1.13607468
5969.99   1.13607468
5970.99   1.13607468
5971.99   1.13607468
5972.99   1.13607468
5973.99   1.13607468
5974.99   1.13607468
5975.99   1.13607468
5976.99   1.13607468
5977.99   1.13607468
5978.99   1.13607468
5979.99   1.13607468
5980.99   1.13607468
5981.99   1.13607468
5982.99   1.13607468
5983.99   1.13607468
5984.99   1.13607468
5985.99   1.13607468
5986.99   1.13607468
5987.99   1.13607468
5988.99   1.13607468
5989.99   1.13607468
5990.99   1.13607468
5991.99   1.13607468
5992.99   1.13607468
5993.99   1.13607468
5994.99   1.13607468
5995.99   1.13607468
5996.99   1.13607468
5997.99   1.13607468
5998.99   1.13607468
5999.99   1.13607468
6000.99   1.13607468
6001.99   1.13607468
6002.99   1.13607468
6003.99   1.13607468
6004.99   1.13607468
6005.99   1.13607468
6006.99   1.13607468
6007.99   1.13607468
6008.99   1.13607468
6009.99   1.13607468
6010.99   1.13607468
6011.99   1.13607468
6012.99   1.13607468
6013.99   1.13607468
6014.99   1.13607468
6015.99   1.13607468
6016.99   1.13607468
6017.99   1.13607468
6018.99   1.13607468
6019.99   1.13607468
6020.99   1.13607468
6021.99   1.13607468
6022.99   1.13607468
6023.99   1.13607468
6024.99   1.13607468
6025.99   1.13607468
6026.99   1.13607468
6028.00   1.13607468
6029.00   1.13607468
6030.00   1.13607468
6031.00   1.13607468
6032.00   1.13607468
6033.00   1.13607468
6034.00   1.13607468
6035.00   1.13607468
6036.00   1.13607468
6037.00   1.13607468
6038.00   1.13607468
6039.00   1.13607468
6040.00   1.13607468
6041.00   1.13607468
6042.00   1.13607468
6043.00   1.13607468
6044.00   1.13607468
6045.00   1.13607468
6046.00   1.13607468
6047.00   1.13607468
6048.00   1.13607468
6049.00   1.13607468
6050.00   1.13607468
6051.00   1.13607468
6052.00   1.13607468
6053.00   1.13607468
6054.00   1.13607468
6055.00   1.13607468
6056.00   1.13607468
6057.00   1.13607468
6058.00   1.13607468
